,feature_combinations,SEN_Train,SPEC_Train,NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA
777,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,EM_shannon",0.45038167938931295,0.8823529411764706,0,1,1,1,0,1,1,0,0,0,0
778,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_EM",0.4351145038167939,0.8823529411764706,0,1,1,1,0,1,0,1,0,0,0
779,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_FLEN",0.42748091603053434,0.8823529411764706,0,1,1,1,0,1,0,0,1,0,0
780,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.42748091603053434,0.8823529411764706,0,1,1,1,0,1,0,0,0,1,0
781,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,1,0,1,0,0,0,0,1
782,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_EM",0.4083969465648855,0.8823529411764706,0,1,1,1,0,0,1,1,0,0,0
783,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_FLEN",0.42366412213740456,0.8823529411764706,0,1,1,1,0,0,1,0,1,0,0
784,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,OT_NUCLEOSOME",0.42366412213740456,0.8823529411764706,0,1,1,1,0,0,1,0,0,1,0
785,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,1,1,0,0,1,0,0,0,1
786,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_FLEN",0.40076335877862596,0.8823529411764706,0,1,1,1,0,0,0,1,1,0,0
787,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,OT_NUCLEOSOME",0.40076335877862596,0.8823529411764706,0,1,1,1,0,0,0,1,0,1,0
788,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM,ichorCNA",0.549618320610687,0.8705882352941177,0,1,1,1,0,0,0,1,0,0,1
789,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_FLEN,OT_NUCLEOSOME",0.3969465648854962,0.8941176470588236,0,1,1,1,0,0,0,0,1,1,0
790,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_FLEN,ichorCNA",0.549618320610687,0.8823529411764706,0,1,1,1,0,0,0,0,1,0,1
791,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_NUCLEOSOME,ichorCNA",0.5534351145038168,0.8823529411764706,0,1,1,1,0,0,0,0,0,1,1
792,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,EM_shannon",0.44274809160305345,0.8823529411764706,0,1,1,0,1,1,1,0,0,0,0
793,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_EM",0.42748091603053434,0.8823529411764706,0,1,1,0,1,1,0,1,0,0,0
794,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_FLEN",0.4198473282442748,0.8823529411764706,0,1,1,0,1,1,0,0,1,0,0
795,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,1,0,1,1,0,0,0,1,0
796,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,0,1,1,0,0,0,0,1
797,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_EM",0.40076335877862596,0.8823529411764706,0,1,1,0,1,0,1,1,0,0,0
798,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_FLEN",0.41603053435114506,0.8823529411764706,0,1,1,0,1,0,1,0,1,0,0
799,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,1,0,1,0,1,0,0,1,0
800,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,1,0,1,0,1,0,0,0,1
801,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM,OT_FLEN",0.3893129770992366,0.8823529411764706,0,1,1,0,1,0,0,1,1,0,0
802,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM,OT_NUCLEOSOME",0.3893129770992366,0.8823529411764706,0,1,1,0,1,0,0,1,0,1,0
803,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM,ichorCNA",0.5458015267175572,0.8705882352941177,0,1,1,0,1,0,0,1,0,0,1
804,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_FLEN,OT_NUCLEOSOME",0.38549618320610685,0.8941176470588236,0,1,1,0,1,0,0,0,1,1,0
805,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_FLEN,ichorCNA",0.5458015267175572,0.8823529411764706,0,1,1,0,1,0,0,0,1,0,1
806,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8823529411764706,0,1,1,0,1,0,0,0,0,1,1
807,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_EM",0.44274809160305345,0.8823529411764706,0,1,1,0,0,1,1,1,0,0,0
808,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.44274809160305345,0.8823529411764706,0,1,1,0,0,1,1,0,1,0,0
809,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.44274809160305345,0.8823529411764706,0,1,1,0,0,1,1,0,0,1,0
810,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,1,0,0,1,1,0,0,0,1
811,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM,OT_FLEN",0.42748091603053434,0.8823529411764706,0,1,1,0,0,1,0,1,1,0,0
812,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.42748091603053434,0.8823529411764706,0,1,1,0,0,1,0,1,0,1,0
813,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,1,0,0,1,0,1,0,0,1
814,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,1,0,0,1,0,0,1,1,0
815,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,0,0,1,0,0,1,0,1
816,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,0,0,1,0,0,0,1,1
817,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM,OT_FLEN",0.41603053435114506,0.8823529411764706,0,1,1,0,0,0,1,1,1,0,0
818,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,1,0,0,0,1,1,0,1,0
819,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,1,0,0,0,1,1,0,0,1
820,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,1,0,0,0,1,0,1,1,0
821,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,1,0,0,0,1,0,1,0,1
822,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,0,0,0,1,0,0,1,1
823,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3931297709923664,0.8823529411764706,0,1,1,0,0,0,0,1,1,1,0
824,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,OT_FLEN,ichorCNA",0.5534351145038168,0.8705882352941177,0,1,1,0,0,0,0,1,1,0,1
825,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,1,0,0,0,0,1,0,1,1
826,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8823529411764706,0,1,1,0,0,0,0,0,1,1,1
827,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon",0.44274809160305345,0.8823529411764706,0,1,0,1,1,1,1,0,0,0,0
828,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM",0.4312977099236641,0.8823529411764706,0,1,0,1,1,1,0,1,0,0,0
829,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN",0.4198473282442748,0.8823529411764706,0,1,0,1,1,1,0,0,1,0,0
830,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,0,1,1,1,0,0,0,1,0
831,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,1,1,0,0,0,0,1
832,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_EM",0.40458015267175573,0.8823529411764706,0,1,0,1,1,0,1,1,0,0,0
833,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_FLEN",0.41603053435114506,0.8823529411764706,0,1,0,1,1,0,1,0,1,0,0
834,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,0,1,1,0,1,0,0,1,0
835,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon,ichorCNA",0.5534351145038168,0.8705882352941177,0,1,0,1,1,0,1,0,0,0,1
836,"NMF_FLEN_1,EM_score,FLEN_score,OT_EM,OT_FLEN",0.3969465648854962,0.8823529411764706,0,1,0,1,1,0,0,1,1,0,0
837,"NMF_FLEN_1,EM_score,FLEN_score,OT_EM,OT_NUCLEOSOME",0.3969465648854962,0.8823529411764706,0,1,0,1,1,0,0,1,0,1,0
838,"NMF_FLEN_1,EM_score,FLEN_score,OT_EM,ichorCNA",0.549618320610687,0.8705882352941177,0,1,0,1,1,0,0,1,0,0,1
839,"NMF_FLEN_1,EM_score,FLEN_score,OT_FLEN,OT_NUCLEOSOME",0.3893129770992366,0.8941176470588236,0,1,0,1,1,0,0,0,1,1,0
840,"NMF_FLEN_1,EM_score,FLEN_score,OT_FLEN,ichorCNA",0.5458015267175572,0.8823529411764706,0,1,0,1,1,0,0,0,1,0,1
841,"NMF_FLEN_1,EM_score,FLEN_score,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8823529411764706,0,1,0,1,1,0,0,0,0,1,1
842,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_EM",0.44656488549618323,0.8823529411764706,0,1,0,1,0,1,1,1,0,0,0
843,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.44274809160305345,0.8823529411764706,0,1,0,1,0,1,1,0,1,0,0
844,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.44274809160305345,0.8823529411764706,0,1,0,1,0,1,1,0,0,1,0
845,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,0,1,1,0,0,0,1
846,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN",0.4312977099236641,0.8823529411764706,0,1,0,1,0,1,0,1,1,0,0
847,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.4312977099236641,0.8823529411764706,0,1,0,1,0,1,0,1,0,1,0
848,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_EM,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,1,0,1,0,1,0,0,1
849,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,0,1,0,1,0,0,1,1,0
850,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,0,1,0,0,1,0,1
851,"NMF_FLEN_1,EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,0,1,0,0,0,1,1
852,"NMF_FLEN_1,EM_score,EM_shannon,OT_EM,OT_FLEN",0.4198473282442748,0.8823529411764706,0,1,0,1,0,0,1,1,1,0,0
853,"NMF_FLEN_1,EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,0,1,0,0,1,1,0,1,0
854,"NMF_FLEN_1,EM_score,EM_shannon,OT_EM,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,1,0,0,1,1,0,0,1
855,"NMF_FLEN_1,EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,0,1,0,0,1,0,1,1,0
856,"NMF_FLEN_1,EM_score,EM_shannon,OT_FLEN,ichorCNA",0.5610687022900763,0.8705882352941177,0,1,0,1,0,0,1,0,1,0,1
857,"NMF_FLEN_1,EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,1,0,0,1,0,0,1,1
858,"NMF_FLEN_1,EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.40076335877862596,0.8823529411764706,0,1,0,1,0,0,0,1,1,1,0
859,"NMF_FLEN_1,EM_score,OT_EM,OT_FLEN,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,1,0,0,0,1,1,0,1
860,"NMF_FLEN_1,EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5610687022900763,0.8705882352941177,0,1,0,1,0,0,0,1,0,1,1
861,"NMF_FLEN_1,EM_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8823529411764706,0,1,0,1,0,0,0,0,1,1,1
862,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM",0.4389312977099237,0.8823529411764706,0,1,0,0,1,1,1,1,0,0,0
863,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.4351145038167939,0.8823529411764706,0,1,0,0,1,1,1,0,1,0,0
864,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.4351145038167939,0.8823529411764706,0,1,0,0,1,1,1,0,0,1,0
865,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,1,0,0,0,1
866,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN",0.42366412213740456,0.8823529411764706,0,1,0,0,1,1,0,1,1,0,0
867,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.42366412213740456,0.8823529411764706,0,1,0,0,1,1,0,1,0,1,0
868,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,1,1,0,1,0,0,1
869,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.4122137404580153,0.8823529411764706,0,1,0,0,1,1,0,0,1,1,0
870,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,1,0,0,1,0,1
871,"NMF_FLEN_1,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,1,0,0,0,1,1
872,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_FLEN",0.4083969465648855,0.8823529411764706,0,1,0,0,1,0,1,1,1,0,0
873,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.4122137404580153,0.8823529411764706,0,1,0,0,1,0,1,1,0,1,0
874,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_EM,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,0,1,0,1,1,0,0,1
875,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4122137404580153,0.8823529411764706,0,1,0,0,1,0,1,0,1,1,0
876,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_FLEN,ichorCNA",0.5610687022900763,0.8705882352941177,0,1,0,0,1,0,1,0,1,0,1
877,"NMF_FLEN_1,FLEN_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,1,0,1,0,0,1,1
878,"NMF_FLEN_1,FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.3893129770992366,0.8823529411764706,0,1,0,0,1,0,0,1,1,1,0
879,"NMF_FLEN_1,FLEN_score,OT_EM,OT_FLEN,ichorCNA",0.5534351145038168,0.8705882352941177,0,1,0,0,1,0,0,1,1,0,1
880,"NMF_FLEN_1,FLEN_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,0,1,0,0,1,0,1,1
881,"NMF_FLEN_1,FLEN_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5458015267175572,0.8823529411764706,0,1,0,0,1,0,0,0,1,1,1
882,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN",0.4389312977099237,0.8823529411764706,0,1,0,0,0,1,1,1,1,0,0
883,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME",0.4389312977099237,0.8823529411764706,0,1,0,0,0,1,1,1,0,1,0
884,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA",0.5801526717557252,0.8705882352941177,0,1,0,0,0,1,1,1,0,0,1
885,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.4351145038167939,0.8823529411764706,0,1,0,0,0,1,1,0,1,1,0
886,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,1,0,1,0,1
887,"NMF_FLEN_1,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,1,0,0,1,1
888,"NMF_FLEN_1,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.42366412213740456,0.8823529411764706,0,1,0,0,0,1,0,1,1,1,0
889,"NMF_FLEN_1,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,0,1,1,0,1
890,"NMF_FLEN_1,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5763358778625954,0.8705882352941177,0,1,0,0,0,1,0,1,0,1,1
891,"NMF_FLEN_1,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,0,1,0,0,1,1,1
892,"NMF_FLEN_1,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,0,0,0,0,1,1,1,1,0
893,"NMF_FLEN_1,EM_shannon,OT_EM,OT_FLEN,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,0,0,1,1,1,0,1
894,"NMF_FLEN_1,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,0,0,0,0,1,1,0,1,1
895,"NMF_FLEN_1,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5648854961832062,0.8705882352941177,0,1,0,0,0,0,1,0,1,1,1
896,"NMF_FLEN_1,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,0,0,0,0,0,1,1,1,1
897,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon",0.3816793893129771,0.9294117647058824,0,0,1,1,1,1,1,0,0,0,0
898,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_EM",0.3435114503816794,0.9294117647058824,0,0,1,1,1,1,0,1,0,0,0
899,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_FLEN",0.32061068702290074,0.9294117647058824,0,0,1,1,1,1,0,0,1,0,0
900,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.32061068702290074,0.9294117647058824,0,0,1,1,1,1,0,0,0,1,0
901,"NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,ichorCNA",0.5229007633587787,0.9058823529411765,0,0,1,1,1,1,0,0,0,0,1
